findings,label
"ulceration of different areas (12 vs., 9 patients; p =.006) and redness (28 vs., 13 patients; p =.04)..  IMPLICATIONS FOR NURSING PRACTICE: Risk factors associated with endoscopic ulceration, redness and bleeding should be understood by family physicians for treatment when they present patients at the initial visit. ",0
"no visible vessels or visible non-pedunculated mucosal lesions in the esophagus, stomach or duodenum; histopathological exam: no diagnosis of malignancy; 0% 25-fold serum carcinoembryonic antigen (CEA), 3 (100%) positive cytology (ROMA), 200 (100%) a minimally increased signal intensity on diffusion-weighted (DWI) images in the extremities (T2W); moderate liver involvement; 30% of patients remained stable on bone marrow CT (MAR).",0
"descriptive analysis of history of polyps on colonoscopy. II: age and sex prevalence (2003-2008). The Task Force for Research and Design of the ASGE Clinical Practice Guideline on the Study and Treatment of Dysplasia in the Colon and Rectum. (5P / 15CF) Working Group on Colorectal Cancer Prevention in the United States. (Vol. 3, No. 18, No. 63).",0
"adenocarcinoma was incidentally discovered by colonic stenosis. analysis of the MRI.. Evidence of calcification in a benign cholangioma. Results of clinical data . Management of the patients with obstructive jaundice.)., MR demonstrated a bile duct hamartoma with focal dimensions of 10 mm, origin at the hepatic hilum. A 10 x 12-cm choledocho-duodenal fistula was observed, confirmed by cholangiography.",0
"50-100 lesions were detected in 33 patients (total 85 lesions). * Among the patients, the mean age was 62.8 ± 11.3y. * * patient distribution by age showed that it was 51.8% were 60-69 y-old, 28.9% were 70-79 y-old and 7% were 80 + y-old. [corrected] The interval to finding a lesion was 9.8 ± 6.9 (range 4-23 y).",0
"Of 923 identified subjects in the gastro-oesophageal reflux disease subgroup, 897 (96%) had the H.  -Occult H.) -pylori gastritis is common in duodenal ulcer patients.  -Helicobacter pylori should be considered in the investigation of epigastric pain and dyspepsia, although upper gastrointestinal endoscopy can provide a useful and practical tool in this regard.",0
"Wound response of infected burn scar with occluded ulcers covered with different biomaterials including 3D-fabricated hyaluronic acid (HA), non-biodegradable gelatin (Gel), porcine dermal collagen (Tecoflex) and 3D-printed hydrogel with HA (3D-HYA-gel). (3) Pseudo-ulcers in vivo experimental model: 3D-HYA-gel exhibited optimal activity with an improved antibacterial, anti-inflammatoric and anti-oedema effects.",0
"Head biopsy revealed acute fibrinous tracheitis and thickened upper left and right broncho-alveolar membranes. I. Physical exam: Dublin temperature 40.0 ° C, active breathing. & lt;. & lt; b & gt; hs & gt; $/ kg. & lt; r & lt;. & lt; / r & lt; or cyanosis. & lt; b & gt; & gt; s & gt; + c & gt; s & gt",0
"Of the 290 patients included in the study, 218 (74.7%) patients underwent subepithelial tumors in the upper gastrointestinal tract, and the other 78 (25.3%) had tumors in the lower gastrointestinal tract. ""Conclusion."" Specialized experienced pediatric esophagogastroduodenoscopy clinics can reduce the waiting time for mass screening for gastrointestinal neoplasms in pediatric patients, especially those younger than 9 years.",0
"A meta-analysis of erlotinib plus chemotherapy as first-line treatment for advanced non-small cell lung cancer (NSCLC). A systematic review and network meta-analysis. CONCLUSION: Erlotinib is effective in the first-line treatment of advanced NSCLC as monotherapy and as an additive to chemotherapy. (6). (7). (8) (9.) (10) In NDE, lapatinib, vinorelbine and carboquone are also effective, with acceptable",0
"angulated, with full-thickness elevated plaques, in 11 out of 13; filmy, with mild to severe erosion or ulceration, in 2 out of 13; piecemeal erosions in one single section.  5.  Coeliac biopsies in all cases and in those with delayed diagnosis or non-improvement after gluten withdrawal had a significant increase in the number of positive samples and in those with positive repeated biopsies (",0
"we had 13 relapses in the 2-year period, an incidence of 8 relapse per 1000 patient years. ""Granulomatous inflammatory tissue was detected in intestinal biopsy specimens of 17 patients in this period."" Histological improvement within 2 years of treatment was observed in 12 of these 19 patients and the rate of relapse was reduced from 16 relapses per 1000 patient years to 4 relapses per 1000 patient years after two years' steroid treatment.",0
"'alcohol', 'drugs', 'analgesics' and 'nitrous oxide'. '(Scotland only).' dietary ',' source of 'prescription', 'pain','stomach' and 'natural' were commonest. 'health education' and'social support' dominated the views. 'Conclusions' Nurses were concerned by the range of diets and long wait times for postoperative investigations.",0
"6 / 73 (8%) and CT-GI: 7 / 73 (9%). A mean of 2.4 cores (range 2-3 cores) was collected. . ""Biopsy"" in Barrett's esophagus is associated with well-defined yield variables. ""Biopsies"" have a higher risk of sampling error than deep endoscopic biopsies. ""Tissue sampling from early Barrett's esophagus in 'high-risk' Barrett's may be minimized with the use",0
"Endoscopy revealed a penetrating ulcer located in the midportion of the lesser curvature of the gastric antrum, which had progressed to a linear ulcer approximately 3 cm in size. A coaxial gastrofiberscope was inserted into the ulcer via the orifice of the penetrating ulcer and was used to visualize the nidus of ulcer bleeding.  Photon guidance system (phono-endoscope).",0
"Endoscopy revealed cavernous hemangioma in upper gastrointestinal tract.  Caution has to be used in detecting involvement of esophagus when patient has esophageal mucosa changes but does not have symptoms in upper gastrointestinal tract.]. A case of a rare submucosal hemangioma which was mostly asymptomatic was reviewed. [7] In reviewing of literature reported cases, we can recommend to include this lesion in differential diagnosis of gastrointestinal bleeding.",0
"no microscopic visible lesion (4), superficial mucosal lesion (n = 14), severe mucosal lesion (n = 21) and serious mucosal lesion (n = 2).  RESULTS: Plasma antibody to VP7 was seen in 4 of 14 healthy children.  RESULTS: Many of the children were found to develop antibodies to poliovirus after replacement of WHO recommended vaccine dose.",0
"well compared with medical therapy (χ2 = 7.751; df = 3, p = 0.024).  rai [correction of defined] No evidence was found indicating that PEG is superior to medical therapy or repeat endoscopy in the management of patients with OLGA in this review.  More trials are needed to investigate the benefit of PEG in the management of OLGA.",0
"GI procedures were carried out on 581 patients with 85% (475) being admitted to the intensive care unit (ICU) and 16.5% (114) to the intermediate care ward (ICW). • Patients on ICU were more likely to have a diagnosis of COPD, cancer and post acute illness. • The majority (91%) of the admissions for endoscopy were due to NUD. • In comparison to ICWs, more intensive care unit patients had an endoscopic diagnosis of",0
"In patients with GERD, only reflux esophagitis (RE) was significantly different from those without such reflux (p < 0.001). ""Moreover, the proportion of patients with RE was significantly higher than that without RE (p < 0.001)."" / a purported symptom-based GERD definition ""(p < 0.001)."" /, ""This definition always requires three or more episodes or treatment for each episode of heartburn."" One of two definitions, in which esophagitis is detected",0
